JOURNAL	NN	journal NN PennPOS
,	,	, , NUPOS
L.	NNP	L. np1 NUPOS
M.	NNP	m. n1 NUPOS
McMurry	NNP	Mcmurry np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1988	CD	1988 CD PennPOS
.	.	. . NUPOS

marA	NN	mara NN PennPOS
locus	NN	locus NN PennPOS
causes	VBZ	cause VBZ PennPOS
decreased	VBN	decrease VBN PennPOS
expression	NN	expression NN PennPOS
of	IN	of pp-f NUPOS
OmpF	NN	OmpF NN PennPOS
porin	NN	porin NN PennPOS
in	IN	in IN PennPOS
multiple-antibiotic-resistant	JJ	multiple-antibiotic-resistant JJ PennPOS
(	(	( ( NUPOS
Mar	NNP	mar NN PennPOS
)	)	) ) NUPOS
mutants	NNS	mutant NNS PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

170:5416	CD	170:5416 CD PennPOS
--	:	-- : NUPOS
5422	CD	5422 CD PennPOS
.	.	. . NUPOS

12	CD	12 crd NUPOS
.	.	. . NUPOS

Corwin	NNP	Corwin np1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
M.	NNP	m. n1 NUPOS
Anderson	NNP	Anderson np1 NUPOS
.	.	. . NUPOS

1967	CD	1967 CD PennPOS
.	.	. . NUPOS

The	DT	the dt NUPOS
effect	NN	effect NN PennPOS
of	IN	of pp-f NUPOS
intramolecular	JJ	intramolecular JJ PennPOS
hydrophobic	JJ	hydrophobic JJ PennPOS
bonding	NN	bonding NN PennPOS
on	IN	on IN PennPOS
partition	NN	partition NN PennPOS
coefficients	NNS	coefficient NNS PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Org	NNP	Org np1 NUPOS
.	.	. . NUPOS

Chem	NNP	Chem NNP PennPOS
.	.	. . NUPOS

32:2583	CD	32:2583 CD PennPOS
--	:	-- : NUPOS
2586	CD	2586 CD PennPOS
.	.	. . NUPOS

13	CD	13 crd NUPOS
.	.	. . NUPOS

De	NNP	De NNP PennPOS
Smet	NNP	Smet np1 NUPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
J.	NNP	J. np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
Kingman	NNP	Kingman np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Witholt	NNP	Witholt NNP PennPOS
.	.	. . NUPOS

1978	CD	1978 CD PennPOS
.	.	. . NUPOS

The	DT	the dt NUPOS
effect	NN	effect NN PennPOS
of	IN	of pp-f NUPOS
toluene	NN	toluene NN PennPOS
on	IN	on IN PennPOS
the	DT	the dt NUPOS
structure	NN	structure NN PennPOS
and	CC	and cc NUPOS
permeability	NN	permeability NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
outer	JJ	outer JJ PennPOS
and	CC	and cc NUPOS
cytoplasmic	JJ	cytoplasmic JJ PennPOS
membrane	NN	membrane NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Biochim	NNP	Biochim NNP PennPOS
.	.	. . NUPOS

Biophys	NNS	biophy NNS PennPOS
.	.	. . NUPOS

Acta	NNP	ACTA NN PennPOS
506:64	CD	506:64 CD PennPOS
--	:	-- : NUPOS
80	CD	80 crd NUPOS
.	.	. . NUPOS

14	CD	14 crd NUPOS
.	.	. . NUPOS

Fawcett	NNP	Fawcett np1 NUPOS
,	,	, , NUPOS
W.	NNP	W. np1 NUPOS
P.	NNP	P. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
R.	NNP	R. np1 NUPOS
E.	NNP	E. np1 NUPOS
Wolf	NNP	wolf NN PennPOS
,	,	, , NUPOS
Jr.	NNP	Jr. NNP PennPOS
1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Purification	NN	purification NN PennPOS
of	IN	of pp-f NUPOS
a	DT	a dt NUPOS
MalE-SoxS	NN	MalE-SoxS NN PennPOS
fusion	NN	fusion NN PennPOS
protein	NN	protein NN PennPOS
and	CC	and cc NUPOS
identification	NN	identification NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
control	NN	control NN PennPOS
sites	NNS	site NNS PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
superoxideinducible	JJ	superoxideinducible JJ PennPOS
genes	NNS	gene NNS PennPOS
.	.	. . NUPOS

Mol	NNP	mol NN PennPOS
.	.	. . NUPOS

Microbiol	NNP	Microbiol NNP PennPOS
.	.	. . NUPOS

14:669	CD	14:669 CD PennPOS
--	:	-- : NUPOS
679	CD	679 CD PennPOS
.	.	. . NUPOS

15	CD	15 crd NUPOS
.	.	. . NUPOS

Ferrante	NNP	Ferrante NNP PennPOS
,	,	, , NUPOS
A.	NNP	A. np1 NUPOS
A.	NNP	A. np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
Augliera	NNP	Augliera NNP PennPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
Lewis	NNP	Lewis np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
A.	NN	a. n1 NUPOS
M.	NNP	m. n1 NUPOS
Klibanov	NNP	Klibanov NNP PennPOS
.	.	. . NUPOS

1995	CD	1995 CD PennPOS
.	.	. . NUPOS

Cloning	NN	cloning NN PennPOS
of	IN	of pp-f NUPOS
an	DT	a dt NUPOS
organic	JJ	organic JJ PennPOS
solvent-resistance	NN	solvent-resistance NN PennPOS
gene	NN	gene NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
:	:	: : NUPOS
the	DT	the dt NUPOS
unexpected	JJ	unexpected JJ PennPOS
role	NN	role NN PennPOS
of	IN	of pp-f NUPOS
alkylhydroperoxide	NN	alkylhydroperoxide NN PennPOS
reductase	NN	reductase NN PennPOS
.	.	. . NUPOS

Proc	NNP	Proc NNP PennPOS
.	.	. . NUPOS

Natl.	NNP	Natl. NNP PennPOS
Acad	NNP	Acad np1 NUPOS
.	.	. . NUPOS

Sci	NNP	sci NN PennPOS
.	.	. . NUPOS

USA	NNP	usa NN PennPOS
92:7617	CD	92:7617 CD PennPOS
--	:	-- : NUPOS
7621	CD	7621 CD PennPOS
.	.	. . NUPOS

16	CD	16 crd NUPOS
.	.	. . NUPOS

Gambino	NNP	Gambino NNP PennPOS
,	,	, , NUPOS
L.	NNP	L. np1 NUPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
J.	NNP	J. np1 NUPOS
Gracheck	NNP	Gracheck NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
P.	NNP	P. np1 NUPOS
F.	NNP	F. np1 NUPOS
Miller	NNP	miller NN PennPOS
.	.	. . NUPOS

1993	CD	1993 CD PennPOS
.	.	. . NUPOS

Overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
MarA	NN	mara NN PennPOS
positive	JJ	positive JJ PennPOS
regulator	NN	regulator NN PennPOS
is	VBZ	be vbz NUPOS
sufficient	JJ	sufficient JJ PennPOS
to	TO	to p-acp NUPOS
confer	VB	confer VBP PennPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

175:2888	CD	175:2888 CD PennPOS
--	:	-- : NUPOS
2894	CD	2894 CD PennPOS
.	.	. . NUPOS

17	CD	17 CD PennPOS
.	.	. . NUPOS

George	NNP	george NN PennPOS
,	,	, , NUPOS
A.	NNP	A. np1 NUPOS
M.	NNP	m. n1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1983	CD	1983 CD PennPOS
.	.	. . NUPOS

Amplifiable	JJ	amplifiable JJ PennPOS
resistance	NN	resistance NN PennPOS
to	TO	to p-acp NUPOS
tetracycline	NN	tetracycline NN PennPOS
,	,	, , NUPOS
chloramphenicol	NN	chloramphenicol NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
other	JJ	other JJ PennPOS
antibiotics	NNS	antibiotic NNS PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
:	:	: : NUPOS
involvement	NN	involvement NN PennPOS
of	IN	of pp-f NUPOS
a	DT	a dt NUPOS
non-plasmid-determined	JJ	non-plasmid-determined JJ PennPOS
efflux	NN	efflux NN PennPOS
of	IN	of pp-f NUPOS
tetracycline	NN	tetracycline NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

155:531	CD	155:531 CD PennPOS
--	:	-- : NUPOS
540	CD	540 crd NUPOS
.	.	. . NUPOS

18	CD	18 crd NUPOS
.	.	. . NUPOS

Goldman	NNP	Goldman np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
D.	NNP	D. NNP PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
G.	NNP	G. np1 NUPOS
White	NNP	white NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1996	CD	1996 CD PennPOS
.	.	. . NUPOS

The	DT	the dt NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
mar	FW	mar FW PennPOS
)	)	) ) NUPOS
locus	NN	locus NN PennPOS
protects	VBZ	protect VBZ PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
from	IN	from pp NUPOS
rapid	JJ	rapid JJ PennPOS
cell-killing	NN	cell-killing NN PennPOS
by	IN	by IN PennPOS
fluoroquinolones	NNS	fluoroquinolone NNS PennPOS
.	.	. . NUPOS

Antimicrob	NNP	Antimicrob NNP PennPOS
.	.	. . NUPOS

Agents	NNS	agent NNS PennPOS
Chemother	NNP	Chemother NNP PennPOS
.	.	. . NUPOS

40:1266	CD	40:1266 CD PennPOS
--	:	-- : NUPOS
1269	CD	1269 CD PennPOS
.	.	. . NUPOS

19	CD	19 CD PennPOS
.	.	. . NUPOS

Goldman	NNP	Goldman np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
D.	NNP	D. NNP PennPOS
,	,	, , NUPOS
D.	NNP	D. NNP PennPOS
G.	NNP	G. np1 NUPOS
White	NNP	white NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

1996	CD	1996 CD PennPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
central	JJ	central JJ PennPOS
role	NN	role NN PennPOS
for	IN	for c-acp NUPOS
the	DT	the dt NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
mar	FW	mar FW PennPOS
)	)	) ) NUPOS
locus	NN	locus NN PennPOS
in	IN	in IN PennPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
in	IN	in IN PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
,	,	, , NUPOS
abstr	NN	abstr NN PennPOS
.	.	. . NUPOS

A115	NN	A115 NN PennPOS
,	,	, , NUPOS
p.	NN	p. n1 NUPOS
153	CD	153 CD PennPOS
.	.	. . NUPOS

In	IN	in IN PennPOS
Abstracts	NNS	abstract NNS PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
96th	JJ	96th JJ PennPOS
General	NNP	general NN PennPOS
Meeting	VBG	meet VBG PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
American	NNP	american NN PennPOS
Society	NNP	society NN PennPOS
for	IN	for c-acp NUPOS
Microbiology	NNP	microbiology NN PennPOS
1996	CD	1996 CD PennPOS
.	.	. . NUPOS

American	NNP	american NN PennPOS
Society	NNP	society NN PennPOS
for	IN	for c-acp NUPOS
Microbiology	NNP	microbiology NN PennPOS
,	,	, , NUPOS
20	CD	20 crd NUPOS
.	.	. . NUPOS

Greenberg	NNP	Greenberg NNP PennPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
T.	NNP	T. np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
H.	NNP	H. np1 NUPOS
Chou	NNP	chou NN PennPOS
,	,	, , NUPOS
P.	NNP	P. np1 NUPOS
Monach	NNP	Monach NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1991	CD	1991 CD PennPOS
.	.	. . NUPOS

Activation	NN	activation NN PennPOS
of	IN	of pp-f NUPOS
oxidative	JJ	oxidative JJ PennPOS
stress	NN	stress NN PennPOS
genes	NNS	gene NNS PennPOS
by	IN	by IN PennPOS
mutations	NNS	mutation NNS PennPOS
at	IN	at pp NUPOS
the	DT	the dt NUPOS
soxQ/cfxB/marA	NN	soxQ/cfxB/marA NN PennPOS
locus	NN	locus NN PennPOS
of	IN	of pp-f NUPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

173:4433	CD	173:4433 CD PennPOS
--	:	-- : NUPOS
4439	CD	4439 CD PennPOS
.	.	. . NUPOS

21	CD	21 crd NUPOS
.	.	. . NUPOS

Greenberg	NNP	Greenberg NNP PennPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
T.	NNP	T. np1 NUPOS
,	,	, , NUPOS
P.	NNP	P. np1 NUPOS
Monach	NNP	Monach NNP PennPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
H.	NNP	H. np1 NUPOS
Chou	NNP	chou NN PennPOS
,	,	, , NUPOS
P.	NNP	P. np1 NUPOS
D.	NNP	D. NNP PennPOS
Josephy	NNP	Josephy NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
B.	NNP	B. np1 NUPOS
Demple	NNP	Demple NNP PennPOS
.	.	. . NUPOS

1990	CD	1990 CD PennPOS
.	.	. . NUPOS

Positive	JJ	positive JJ PennPOS
control	NN	control NN PennPOS
of	IN	of pp-f NUPOS
global	JJ	global JJ PennPOS
antioxidant	JJ	antioxidant JJ PennPOS
defense	NN	defense NN PennPOS
regulon	NN	regulon NN PennPOS
activated	VBN	activate VBN PennPOS
by	IN	by IN PennPOS
superoxide-generating	JJ	superoxide-generating JJ PennPOS
agents	NNS	agent NNS PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

Proc	NNP	Proc NNP PennPOS
.	.	. . NUPOS

Natl.	NNP	Natl. NNP PennPOS
Acad	NNP	Acad np1 NUPOS
.	.	. . NUPOS

Sci	NNP	sci NN PennPOS
.	.	. . NUPOS

USA	NNP	usa NN PennPOS
87:6181	CD	87:6181 CD PennPOS
--	:	-- : NUPOS
6185	CD	6185 CD PennPOS
.	.	. . NUPOS

22	CD	22 CD PennPOS
.	.	. . NUPOS

Gustafson	NNP	Gustafson np1 NUPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
B.	NNP	B. np1 NUPOS
Levy	NNP	levy NN PennPOS
.	.	. . NUPOS

Unpublished	JJ	unpublished JJ PennPOS
data	NNS	datum NNS PennPOS
.	.	. . NUPOS

23	CD	23 crd NUPOS
.	.	. . NUPOS

Hamilton	NNP	hamilton NN PennPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
M.	NNP	m. n1 NUPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
Aldema	NNP	Aldema NNP PennPOS
,	,	, , NUPOS
B.	NNP	B. np1 NUPOS
K.	NNP	K. np1 NUPOS
Washburn	NNP	Washburn np1 NUPOS
,	,	, , NUPOS
P.	NNP	P. np1 NUPOS
Babizke	NNP	Babizke NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
S.	NNP	S. np1 NUPOS
Kushner	NNP	Kushner NNP PennPOS
.	.	. . NUPOS

1989	CD	1989 CD PennPOS
.	.	. . NUPOS

New	NNP	New NNP PennPOS
method	NN	method NN PennPOS
for	IN	for c-acp NUPOS
generating	VBG	generate VBG PennPOS
deletions	NNS	deletion NNS PennPOS
and	CC	and cc NUPOS
gene	NN	gene NN PennPOS
replacement	NN	replacement NN PennPOS
in	IN	in IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

173:2888	CD	173:2888 CD PennPOS
--	:	-- : NUPOS
2894	CD	2894 CD PennPOS
.	.	. . NUPOS

24	CD	24 crd NUPOS
.	.	. . NUPOS

Hansch	NNP	Hansch NNP PennPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
R.	NNP	R. np1 NUPOS
Muir	NNP	Muir np1 NUPOS
,	,	, , NUPOS
T.	NNP	T. np1 NUPOS
Fujita	NNP	Fujita NNP PennPOS
,	,	, , NUPOS
P.	NNP	P. np1 NUPOS
P.	NNP	P. np1 NUPOS
Maloney	NNP	Maloney np1 NUPOS
,	,	, , NUPOS
F.	NNP	F. np1 NUPOS
Geiger	NNP	geiger NN PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
M.	NNP	m. n1 NUPOS
Streich	NNP	Streich NNP PennPOS
.	.	. . NUPOS

1963	CD	1963 CD PennPOS
.	.	. . NUPOS

The	DT	the dt NUPOS
correlation	NN	correlation NN PennPOS
of	IN	of pp-f NUPOS
biological	JJ	biological JJ PennPOS
activity	NN	activity NN PennPOS
of	IN	of pp-f NUPOS
plant	NN	plant NN PennPOS
growth	NN	growth NN PennPOS
regulators	NNS	regulator NNS PennPOS
and	CC	and cc NUPOS
chloromycetin	NN	chloromycetin NN PennPOS
derivatives	NNS	derivative NNS PennPOS
with	IN	with pp NUPOS
Hammett	NNP	Hammett np1 NUPOS
constants	NNS	constant NNS PennPOS
and	CC	and cc NUPOS
partition	NN	partition NN PennPOS
coefficients	NNS	coefficient NNS PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Am	NNP	am NN PennPOS
.	.	. . NUPOS

Chem	NNP	Chem NNP PennPOS
.	.	. . NUPOS

Soc	NN	soc NN PennPOS
.	.	. . NUPOS

85:2817	CD	85:2817 CD PennPOS
--	:	-- : NUPOS
2824	CD	2824 CD PennPOS
.	.	. . NUPOS

25	CD	25 crd NUPOS
.	.	. . NUPOS

Hansch	NNP	Hansch NNP PennPOS
,	,	, , NUPOS
C.	NNP	C. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
T.	NNP	T. np1 NUPOS
Fujita	NNP	Fujita NNP PennPOS
.	.	. . NUPOS

1964	CD	1964 CD PennPOS
.	.	. . NUPOS

p-r	SYM	p-r SYM PennPOS
-	:	- : NUPOS
analysis	NN	analysis NN PennPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
method	NN	method NN PennPOS
for	IN	for c-acp NUPOS
correlation	NN	correlation NN PennPOS
of	IN	of pp-f NUPOS
biological	JJ	biological JJ PennPOS
activity	NN	activity NN PennPOS
and	CC	and cc NUPOS
chemical	NN	chemical NN PennPOS
structure	NN	structure NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Am	NNP	am NN PennPOS
.	.	. . NUPOS

Chem	NNP	Chem NNP PennPOS
.	.	. . NUPOS

Soc	NN	soc NN PennPOS
.	.	. . NUPOS

86:1616	CD	86:1616 CD PennPOS
--	:	-- : NUPOS
1626	CD	1626 CD PennPOS
.	.	. . NUPOS

26	CD	26 crd NUPOS
.	.	. . NUPOS

Harnisch	NNP	Harnisch np1 NUPOS
,	,	, , NUPOS
M.	NNP	m. n1 NUPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Mockel	NNP	Mockel NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
G.	NNP	G. np1 NUPOS
Schulze	NNP	Schulze np1 NUPOS
.	.	. . NUPOS

1983	CD	1983 CD PennPOS
.	.	. . NUPOS

Relationship	NN	relationship NN PennPOS
between	IN	between IN PennPOS
low	JJ	low JJ PennPOS
P	NN	p NN PennPOS
ow	NN	Ow np1 NUPOS
shake-flask	NN	shake-flask NN PennPOS
values	NNS	value NNS PennPOS
and	CC	and cc NUPOS
capacity	NN	capacity NN PennPOS
factors	NNS	factor NNS PennPOS
derived	VBN	derive VBN PennPOS
from	IN	from pp NUPOS
reversed-phase	JJ	reversed-phase JJ PennPOS
high	JJ	high JJ PennPOS
performance	NN	performance NN PennPOS
liquid	JJ	liquid JJ PennPOS
chromatography	NN	chromatography NN PennPOS
for	IN	for c-acp NUPOS
n-alkylbenzeds	NNS	n-alkylbenzed NNS PennPOS
and	CC	and cc NUPOS
some	DT	some d NUPOS
OECD	NNP	OECD NNP PennPOS
reference	NN	reference NN PennPOS
substances	NNS	substance NNS PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Chromatogr	NNP	Chromatogr NNP PennPOS
.	.	. . NUPOS

282:315	CD	282:315 CD PennPOS
--	:	-- : NUPOS
332	CD	332 CD PennPOS
.	.	. . NUPOS

27	CD	27 crd NUPOS
.	.	. . NUPOS

Heipieper	NNP	Heipieper NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
J.	NNP	J. np1 NUPOS
,	,	, , NUPOS
F.	NNP	F. np1 NUPOS
J.	NNP	J. np1 NUPOS
Weber	NNP	weber NN PennPOS
,	,	, , NUPOS
J.	NNP	J. np1 NUPOS
Sikkema	NNP	Sikkema NNP PennPOS
,	,	, , NUPOS
H.	NNP	H. np1 NUPOS
Keweloh	NNP	Keweloh NNP PennPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
A.	NNP	A. np1 NUPOS
M.	NNP	m. n1 NUPOS
de	NNP	de NNP PennPOS
Bont	NNP	Bont np1 NUPOS
.	.	. . NUPOS

1994	CD	1994 CD PennPOS
.	.	. . NUPOS

Mechanisms	NNS	mechanism NNS PennPOS
of	IN	of pp-f NUPOS
resistance	NN	resistance NN PennPOS
of	IN	of pp-f NUPOS
whole	JJ	whole JJ PennPOS
cells	NNS	cell NNS PennPOS
to	TO	to p-acp NUPOS
toxic	JJ	toxic JJ PennPOS
organic	JJ	organic JJ PennPOS
solvents	NNS	solvent NNS PennPOS
.	.	. . NUPOS

Trends	NNS	trend NNS PennPOS
Biotechnol	NNP	Biotechnol NNP PennPOS
.	.	. . NUPOS

12:409	CD	12:409 CD PennPOS
--	:	-- : NUPOS
415	CD	415 CD PennPOS
.	.	. . NUPOS

28	CD	28 crd NUPOS
.	.	. . NUPOS

Inoue	NNP	Inoue NNP PennPOS
,	,	, , NUPOS
A.	NN	a. n1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
K.	NNP	K. np1 NUPOS
Horikoshi	NNP	Horikoshi NNP PennPOS
.	.	. . NUPOS

1989	CD	1989 CD PennPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
pseudomonas	NN	pseudomonas NN PennPOS
thrives	VBZ	thrive vvz NUPOS
in	IN	in IN PennPOS
high	JJ	high JJ PennPOS
concentrations	NNS	concentration NNS PennPOS
of	IN	of pp-f NUPOS
toluene	NN	toluene NN PennPOS
.	.	. . NUPOS

Nature	NNP	nature NN PennPOS
(	(	( ( NUPOS
London	NNP	london NN PennPOS
)	)	) ) NUPOS
338:264	CD	338:264 CD PennPOS
--	:	-- : NUPOS
265	CD	265 CD PennPOS
.	.	. . NUPOS

29	CD	29 CD PennPOS
.	.	. . NUPOS

Isken	NNP	Isken NNP PennPOS
,	,	, , NUPOS
S.	NNP	S. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
A.	NNP	A. np1 NUPOS
M.	NNP	m. n1 NUPOS
de	NNP	de NNP PennPOS
Bont	NNP	Bont np1 NUPOS
.	.	. . NUPOS

1996	CD	1996 CD PennPOS
.	.	. . NUPOS

Active	JJ	active JJ PennPOS
efflux	NN	efflux NN PennPOS
of	IN	of pp-f NUPOS
toluene	NN	toluene NN PennPOS
in	IN	in IN PennPOS
a	DT	a dt NUPOS
solventresistant	JJ	solventresistant JJ PennPOS
bacterium	NN	bacterium NN PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

178:6056	CD	178:6056 CD PennPOS
--	:	-- : NUPOS
6058	CD	6058 CD PennPOS
.	.	. . NUPOS

30	CD	30 crd NUPOS
.	.	. . NUPOS

Jackson	NNP	jackson NN PennPOS
,	,	, , NUPOS
R.	NNP	R. np1 NUPOS
W.	NNP	W. np1 NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
J.	NNP	J. np1 NUPOS
A.	NNP	A. np1 NUPOS
Demoss	NNP	Demoss np1 NUPOS
.	.	. . NUPOS

1965	CD	1965 CD PennPOS
.	.	. . NUPOS

Effects	NNS	effect NNS PennPOS
of	IN	of pp-f NUPOS
toluene	NN	toluene NN PennPOS
on	IN	on IN PennPOS
Escherichia	FW	Escherichia FW PennPOS
coli	FW	coli FW PennPOS
.	.	. . NUPOS

J.	NNP	J. np1 NUPOS
Bacteriol	NNP	Bacteriol NNP PennPOS
.	.	. . NUPOS

90:1420	CD	90:1420 CD PennPOS
--	:	-- : NUPOS
1425	CD	1425 CD PennPOS
.	.	. . NUPOS

31	CD	31 crd NUPOS
.	.	. . NUPOS

Jair	NNP	Jair NNP PennPOS
,	,	, , NUPOS
K.-W.	NNP	K.-W. NNP PennPOS
,	,	, , NUPOS
X.	NNP	X. NNP PennPOS
Yu	NNP	Yu NNP PennPOS
,	,	, , NUPOS
K.	NNP	K. np1 NUPOS
Skarstad	NNP	Skarstad NNP PennPOS
,	,	, , NUPOS
B.	NNP	B. np1 NUPOS
Thony	NNP	Thony NNP PennPOS
,	,	, , NUPOS
N.	NNP	N. np1 NUPOS
Fujita	NNP	Fujita NNP PennPOS
,	,	, , NUPOS
